,bullfrog,bullfrog_vals,bullfrog_grad_cosine,albatross,albatross_vals,albatross_grad_cosine,orangutan,orangutan_vals,orangutan_grad_cosine,goose,goose_vals,goose_grad_cosine,vizsla,vizsla_vals,vizsla_grad_cosine,ice cream,ice cream_vals,ice cream_grad_cosine,rule,rule_vals,rule_grad_cosine,capuchin,capuchin_vals,capuchin_grad_cosine,cicada,cicada_vals,cicada_grad_cosine,bucket,bucket_vals,bucket_grad_cosine,cellular telephone,cellular telephone_vals,cellular telephone_grad_cosine,spoonbill,spoonbill_vals,spoonbill_grad_cosine,lawn mower,lawn mower_vals,lawn mower_grad_cosine,drum,drum_vals,drum_grad_cosine,coho,coho_vals,coho_grad_cosine,punching bag,punching bag_vals,punching bag_grad_cosine
2475,mummy,-0.11198695,-0.0777599,office,-0.11563535,-0.071891695,mountainous,-0.013641111,-0.009174552,buckle,-0.109652564,-0.071752675,rock,-0.023158541,-0.016440809,altar,0.03318,0.021285519,oak tree,0.014789603,0.010598714,balance,-0.093638614,-0.06603126,epaulets,-0.09180412,-0.057386667,bonsai tree,-0.018027928,-0.011863799,bowstring,0.07542867,0.04759826,can,-0.1179366,-0.07539822,prayer space,-0.04103466,-0.02655777,shape,0.07721483,0.049683385,heart,-0.0083861705,-0.0053084996,toothbrush,0.03314502,0.019465417
2476,lodge,-0.11204739,-0.07780187,mug,-0.11579518,-0.071991056,motorized vehicle,-0.013665343,-0.00919085,insignia,-0.10966333,-0.071759716,coins,-0.023225646,-0.016488446,hive,0.033172995,0.02128102,mane,0.014767712,0.010583021,bookstore employee,-0.093739554,-0.06610245,pie,-0.09181145,-0.057391252,monotreme,-0.018050127,-0.011878402,snack,0.07541874,0.047591984,starch,-0.117943086,-0.07540238,entablature,-0.04104044,-0.026561514,pump,0.077212304,0.049681768,credence table,-0.0084066875,-0.005321484,crosswalk,0.0331239,0.01945301
2477,upper,-0.11205755,-0.077808924,bartender,-0.11579578,-0.07199143,amphibian,-0.013734279,-0.009237219,homepage,-0.10973607,-0.071807325,loaf,-0.023378458,-0.01659693,great ape,0.033154555,0.021269195,leaf litter,0.014744675,0.010566518,fringe,-0.09379933,-0.0661446,flash suppressor,-0.09181898,-0.05739596,accounting,-0.01814372,-0.011939989,shaving cream,0.07541484,0.04758953,front loader,-0.11806396,-0.07547964,stretched,-0.041046597,-0.026565496,paleontologist,0.077190906,0.04966799,sloth,-0.008475278,-0.005364897,clip,0.033067487,0.019419879
2478,whiskey,-0.11207579,-0.07782158,easel,-0.1158926,-0.072051615,pellet,-0.013750117,-0.009247873,hardware store,-0.10982366,-0.071864635,gown,-0.023418978,-0.016625699,vent,0.033153314,0.0212684,snake trap,0.014735796,0.010560153,brachiosaurus,-0.09381637,-0.06615662,straight,-0.091827475,-0.057401262,horse,-0.018173356,-0.011959496,oil rig,0.0753987,0.04757934,baby,-0.11809677,-0.07550063,transept,-0.041112244,-0.026607985,trench,0.07714822,0.049640525,bandana,-0.008506649,-0.0053847637,carved figures,0.03294158,0.019345937
2479,punching mitt,-0.11208207,-0.07782595,yellow belly,-0.11589478,-0.07205297,scraper,-0.013798749,-0.009280579,input device,-0.10984102,-0.071876004,pillowcase,-0.023440093,-0.016640687,whiskers,0.033150844,0.021266818,chef's hat,0.014734026,0.010558881,deposit slip,-0.093830094,-0.066166304,breast,-0.09183895,-0.057408437,graduations,-0.01820453,-0.011980011,squash,0.075395435,0.04757728,stereo system,-0.11811095,-0.07550969,glossy,-0.04115739,-0.02663721,kickstart,0.077145495,0.049638763,wallet,-0.008544891,-0.005408968,horse-drawn,0.03290544,0.019324712
2480,pipe,-0.1121154,-0.07784909,coop,-0.115933314,-0.07207693,lichen,-0.013846338,-0.009312574,musician,-0.10992393,-0.07193026,cargo,-0.023441635,-0.01664178,cash register,0.033149026,0.021265648,long beak,0.014685124,0.010523841,glossy,-0.093869574,-0.06619413,enclosed space,-0.09186653,-0.05742568,hairpiece,-0.018230777,-0.011997279,great ape,0.07536145,0.047555838,phillips,-0.11824042,-0.075592466,keychain,-0.041163053,-0.026640873,co-pilot,0.07706633,0.04958783,infrastructure,-0.0085611185,-0.0054192385,front,0.032854028,0.019294523
2481,publishing accessory,-0.112125315,-0.077855974,sole,-0.11601909,-0.07213027,protruding,-0.013940159,-0.009375682,landmark,-0.10995179,-0.07194848,closet,-0.023510437,-0.01669062,fishing myth,0.033080768,0.021221861,magma,0.014633233,0.010486643,quiver,-0.09388805,-0.06620717,hair,-0.09189662,-0.05744449,lunula,-0.018233722,-0.01199922,white belly,0.07535413,0.047551222,battlements,-0.11837585,-0.07567905,billiard cue,-0.041164357,-0.026641712,lace,0.07702975,0.0495643,tire,-0.008581509,-0.0054321503,town hall,0.03282898,0.019279812
2482,embroidery,-0.112156905,-0.07787792,harvest,-0.116075404,-0.07216527,title,-0.0139489975,-0.009381628,book displays,-0.11001473,-0.071989655,wooden slats,-0.023581333,-0.016740955,briefcase,0.03306444,0.021211388,carnivorous,0.0145874005,0.010453802,flashing,-0.093907475,-0.066220865,lab,-0.09190273,-0.05744832,rocky shore,-0.018278487,-0.012028681,island,0.075311884,0.047524553,rainfly,-0.11841055,-0.07570123,bed organizer,-0.041178316,-0.026650745,handling instructions,0.07699585,0.049542487,adjustable,-0.008628264,-0.005461743,double reed,0.03274128,0.019228311
2483,a,-0.11222505,-0.077925235,component,-0.11621561,-0.07225243,eucalyptus leaf,-0.014061462,-0.009457273,taillight,-0.11003642,-0.07200386,boxing ring,-0.023768475,-0.016873816,spit,0.0329787,0.02115638,teeth,0.01458529,0.010452298,mane,-0.09395083,-0.066251434,beaker,-0.09191682,-0.05745712,notched,-0.018358698,-0.0120814685,disc,0.07529528,0.04751408,wall mount,-0.11847937,-0.075745225,solution,-0.041199055,-0.026664164,red light,0.07691635,0.049491327,pedalboard,-0.008658325,-0.005480773,hunting gear,0.03268437,0.019194882
2484,edge,-0.11228751,-0.0779686,raised,-0.11622519,-0.07225839,bustle,-0.014226746,-0.009568438,derrick,-0.11004886,-0.07201201,chocolate fountain,-0.023833212,-0.016919771,wheelchair lift,0.032952152,0.021139354,decor,0.014528334,0.010411473,grand,-0.094019376,-0.066299774,transportation hub,-0.09199028,-0.057503037,parking lot,-0.018382188,-0.012096922,water underneath,0.07528269,0.047506146,prayer bead,-0.11850308,-0.07576039,spider's nest,-0.041259862,-0.026703523,calibrations,0.07687278,0.0494633,rider,-0.008741405,-0.0055333655,logs,0.032659177,0.019180091
2485,crate,-0.11247587,-0.078099385,flip-flops,-0.11626245,-0.072281554,spacecraft,-0.014243993,-0.009580039,uniform,-0.11006114,-0.07202004,package,-0.023835689,-0.016921531,flute-like,0.03290707,0.02111043,home,0.014526125,0.010409889,store,-0.09406409,-0.0663313,moisturizing,-0.09203833,-0.05753307,yellow spots,-0.01838625,-0.012099594,goalie equipment,0.07516967,0.047434814,agitator,-0.118505456,-0.075761914,refrigerated section,-0.041274853,-0.026713226,balaclava,0.07684455,0.049445126,dry,-0.008742735,-0.005534197,shutter,0.032631088,0.019163594
2486,craft,-0.11248582,-0.0781063,pier,-0.1163066,-0.072309,home electronics,-0.014245772,-0.00958123,screws,-0.1101286,-0.072064176,retail,-0.023903122,-0.016969401,beard,0.032883894,0.02109556,saucer,0.014515414,0.010402221,large eyes,-0.09411411,-0.06636657,chair,-0.09203846,-0.05753315,spots,-0.01841385,-0.012117756,cat,0.07515305,0.04742433,spectator,-0.11850871,-0.075763986,bill,-0.041329715,-0.026748735,scanner,0.07681821,0.049428184,pills,-0.008755308,-0.005542161,guard dog,0.03256327,0.019123767
2487,group,-0.11258429,-0.07817468,beekeeper,-0.116376765,-0.07235263,graduated,-0.014493879,-0.009748094,pilot,-0.11013144,-0.07206604,sea,-0.02391371,-0.016976917,front,0.032850347,0.021074038,biological,0.01451476,0.01040175,mudflat,-0.09412889,-0.066377,puzzle,-0.09208682,-0.057563387,faceoff circle,-0.01847963,-0.012161047,artiodactyl,0.075152256,0.04742383,bakery,-0.11852372,-0.07577358,selection,-0.041414455,-0.02680358,robber,0.07666808,0.049331583,rice paddy,-0.008881021,-0.0056217443,reddish-brown,0.032549515,0.019115694
2488,wig cap,-0.11265677,-0.078225,magnetic platter,-0.11638818,-0.07235972,regulator,-0.014587348,-0.009810966,constellations,-0.11014827,-0.07207705,tree,-0.023936031,-0.016992766,metal casing,0.032844726,0.021070436,court,0.014502298,0.01039282,nose,-0.094136275,-0.0663822,peaks,-0.09213239,-0.05759187,sweater,-0.01852639,-0.012191828,terrain,0.075149715,0.047422227,cheese plate,-0.11852707,-0.07577572,burette,-0.04154282,-0.026886653,presentation,0.07661419,0.049296908,vanity,-0.008929187,-0.0056522302,resonator,0.032497026,0.019084862
2489,gas tank,-0.11266291,-0.07822927,dragonfly doctor,-0.116405986,-0.0723708,spiderling,-0.014723409,-0.009902464,jungle,-0.11018026,-0.07209799,hangers,-0.023985106,-0.017027602,gas can,0.03283889,0.021066688,diaper pail,0.014451398,0.010356339,church,-0.094145924,-0.06638902,glossy,-0.092176825,-0.057619646,bus,-0.01855297,-0.012209312,vessel,0.07510212,0.04739219,pillow,-0.11856097,-0.075797394,tatami mat,-0.041565277,-0.02690119,bud,0.07653633,0.04924681,hand sanitizer,-0.008941624,-0.0056601055,dragonfly hunter,0.032383285,0.019018061
2490,woodpile,-0.11268678,-0.07824584,puzzle stand,-0.1164175,-0.072377965,macrofungi,-0.014763702,-0.009929568,coffee machine,-0.110243686,-0.072139494,barrier,-0.023987968,-0.017029636,markings,0.03281025,0.021048319,transportation,0.014416948,0.010331653,watering can,-0.09417159,-0.06640711,shoe rack,-0.09225033,-0.057665598,handling instructions,-0.0186028,-0.012242103,forklifts,0.07492712,0.04728175,pilot boat,-0.118587635,-0.07581445,dragonfly skimmer,-0.041671798,-0.026970128,shellfish,0.076526105,0.04924023,artwork,-0.009120352,-0.005773237,spectator,0.03233537,0.018989926
2491,centerpiece,-0.11269513,-0.078251645,pollen sac,-0.116429314,-0.072385296,beach protection,-0.014796518,-0.009951644,photographer,-0.110257454,-0.072148494,sour cream,-0.024000216,-0.017038329,laboratory,0.032612067,0.020921178,trench,0.014376365,0.010302566,medieval armor,-0.094174206,-0.066408955,stream,-0.09232434,-0.057711862,dimples,-0.01862666,-0.012257809,mahout,0.07486886,0.047244996,irregular,-0.11859086,-0.0758165,pillow,-0.04169918,-0.026987854,knot,0.076473735,0.04920653,substrate,-0.009138856,-0.00578495,camera trap,0.03229413,0.018965703
2492,tow bill,-0.11275753,-0.07829496,viewfinder,-0.116457246,-0.07240266,sewing kit,-0.014861325,-0.00999523,coin slot,-0.110266574,-0.07215446,brake fluid,-0.02400498,-0.017041715,elongated,0.032560084,0.020887833,colorless,0.014331659,0.010270534,insecticide,-0.09423223,-0.06644987,landmark,-0.09233704,-0.0577198,router,-0.01870474,-0.012309194,shield,0.07475321,0.047172017,metal casing,-0.11861791,-0.0758338,coins,-0.0417388,-0.027013492,spike,0.07620392,0.049032927,turntable,-0.009164229,-0.0058010127,defense,0.032201067,0.018911056
2493,ice track,-0.11275993,-0.07829664,iron,-0.11654606,-0.07245788,snow-covered,-0.014967423,-0.010066587,overhang,-0.11030858,-0.072181955,dirt,-0.024032135,-0.017060991,sacristy,0.032535754,0.020872219,warmth,0.014240842,0.0102054505,dill,-0.09425731,-0.06646755,culture,-0.09234519,-0.05772489,sesame seeds,-0.01878833,-0.012364196,launch pad,0.07469954,0.047138147,ashtrays,-0.11863686,-0.07584592,suit,-0.041795067,-0.027049907,line,0.076197326,0.049028687,shell,-0.00917409,-0.0058072507,motorcycle,0.032051258,0.018823069
2494,plaque shape,-0.11277105,-0.07830436,pharmacy,-0.11655834,-0.07246552,tongue,-0.0152035905,-0.010225428,jam,-0.11032334,-0.07219161,dairy,-0.024165638,-0.017155765,plow,0.032490827,0.020843398,speaker,0.0141856065,0.010165867,runner,-0.09426294,-0.066471525,short,-0.09236013,-0.057734236,birdwatchers,-0.018806592,-0.012376216,herder,0.07467416,0.047122136,safety equipment,-0.118712544,-0.075894296,howdah,-0.04181716,-0.0270642,valley,0.0761693,0.049010642,heater,-0.009175535,-0.005808169,professor,0.031953923,0.018765908
2495,supportive,-0.11277512,-0.07830719,rough,-0.116579406,-0.07247862,pharmaceutical,-0.015207296,-0.010227919,decoration,-0.11046593,-0.07228491,sidewalk,-0.02426001,-0.017222766,bolt action,0.032475773,0.02083375,buffalo,0.014155565,0.010144343,golf balls,-0.09427738,-0.06648171,valve,-0.09240896,-0.057764754,focus,-0.018818682,-0.012384167,meal,0.07463133,0.047095105,brake disc,-0.11874172,-0.07591295,air-filled,-0.041892476,-0.027112953,anvil,0.07612513,0.048982233,sextant,-0.009213436,-0.005832158,pliers,0.031945426,0.01876092
2496,spiral,-0.11277982,-0.078310445,cucumber,-0.116617054,-0.072502024,spectator,-0.015225608,-0.010240229,cumin,-0.11046666,-0.072285384,turtle,-0.024285745,-0.017241035,hills,0.032165967,0.020634998,lake,0.014140703,0.010133687,spicy,-0.09432854,-0.066517785,pressure,-0.09259336,-0.057880014,vet,-0.01885395,-0.0124073755,trashbarrel,0.074594736,0.047072012,clay,-0.11874966,-0.07591803,sock,-0.041895017,-0.027114596,scientist,0.07611875,0.048978116,pepper shaker,-0.0092149265,-0.005833108,spare tire,0.031850867,0.018705385
2497,electronics lab,-0.11279832,-0.07832329,dining area,-0.11662212,-0.07250517,cymbals,-0.015265914,-0.010267345,rim,-0.11047363,-0.07228995,fishing basket,-0.024357758,-0.01729216,scanner,0.03213909,0.020617757,coffee filter,0.01413824,0.010131923,shank,-0.09434528,-0.06652959,whiskers,-0.09262087,-0.05789722,wrap,-0.018978778,-0.012489525,prussian,0.07458815,0.047067855,thresher,-0.11876717,-0.075929224,sour cream,-0.041908257,-0.027123164,china figurines,0.07608344,0.04895539,kickstand,-0.009219442,-0.0058359597,filter media,0.03175717,0.018650353
2498,brand name,-0.11280976,-0.07833124,bilge pump,-0.11670023,-0.07255373,sand timer,-0.015270658,-0.010270532,address,-0.11050096,-0.07230784,taillight,-0.024413662,-0.017331846,posts,0.032113954,0.020601628,soap,0.014011827,0.010041334,tripod,-0.09440634,-0.066572644,nautical term,-0.09262282,-0.057898432,fox,-0.018992055,-0.012498265,cannon,0.074580655,0.04706313,pharaoh,-0.11884216,-0.07597716,yellow feet,-0.041922703,-0.027132519,marina,0.076071605,0.04894779,crucifix,-0.009230161,-0.0058427397,pistil,0.031713665,0.018624812
2499,scorekeeper,-0.11283776,-0.07835068,loud calls,-0.11670696,-0.072557926,pillows,-0.015395746,-0.010354664,songbook,-0.110511646,-0.072314836,bed rack,-0.024439953,-0.01735051,swatter,0.03203118,0.020548528,swimming suit,0.014006999,0.010037871,scanner,-0.0944166,-0.06657988,decimal,-0.09275791,-0.05798288,celebration,-0.019003714,-0.012505937,pier,0.07454037,0.047037706,radar,-0.11885609,-0.075986065,panel,-0.041968215,-0.02716197,seashell,0.07606941,0.04894637,document,-0.009235883,-0.005846372,steel,0.031621836,0.018570878
2500,embroidered,-0.11284013,-0.07835232,aromatic,-0.116716966,-0.07256414,rattle,-0.015397582,-0.010355905,lobster buoy,-0.110526845,-0.07232477,wine refrigerator,-0.024443345,-0.017352914,floor,0.031961888,0.02050408,chain,0.013857562,0.00993078,narthex,-0.094464496,-0.06661365,heat exchanger,-0.09277588,-0.05799412,sonar,-0.01907808,-0.012554877,cave,0.074529,0.047030527,cow,-0.118875116,-0.07599823,japanese architecture,-0.041969188,-0.027162595,lunula,0.076064914,0.048943482,sunset,-0.009237137,-0.005847164,hawaiian shirt,0.03144025,0.018464232
2501,sieve-like,-0.11287062,-0.07837349,underside,-0.11671986,-0.07256593,metallic,-0.015460516,-0.010398222,trash,-0.11055568,-0.07234365,display,-0.024469826,-0.017371714,drawstring,0.031945884,0.020493813,exhaust,0.01371287,0.009827088,ground,-0.09450752,-0.066644,river,-0.09278791,-0.05800163,dancing,-0.019162446,-0.0126104,dumpster,0.074505806,0.047015898,tentacles,-0.11887859,-0.07600045,receiver,-0.04215051,-0.02727995,covering,0.07602477,0.04891765,musician,-0.009239111,-0.005848414,siren,0.031407267,0.018444868
2502,muzzle,-0.11288474,-0.0783833,band,-0.11677948,-0.072603,knight,-0.015474066,-0.010407341,ventilation,-0.110600695,-0.07237311,scorpion,-0.024485342,-0.017382737,belt buckle,0.031874873,0.020448253,prisoner,0.01369279,0.009812697,text,-0.09455055,-0.066674344,drawstring,-0.09279879,-0.058008436,throne room,-0.01917672,-0.012619792,theater seat,0.0744927,0.047007624,leaves,-0.11894575,-0.07604339,balloon basket,-0.042225182,-0.027328279,trainer,0.07591724,0.048848458,dresser,-0.009380447,-0.0059378743,produce,0.031266175,0.018362004
2503,elongated,-0.11289565,-0.078390874,canid,-0.11678385,-0.07260573,oil rig,-0.015491784,-0.010419252,firm,-0.11060662,-0.072376974,fuel,-0.02448542,-0.01738279,focal plane,0.031839117,0.020425312,hiking trail,0.013686294,0.009808043,perforated,-0.09458849,-0.0667011,audience,-0.09281336,-0.058017544,projection equipment,-0.01922812,-0.012653613,craft project,0.074472815,0.04699507,bedroom,-0.11901335,-0.07608661,timepiece,-0.042387504,-0.02743334,dvd player,0.07586509,0.048814915,bicycle lock,-0.009563273,-0.006053606,threaded,0.031196788,0.018321257
2504,bilge pump,-0.112905174,-0.07839749,thin,-0.11685373,-0.07264916,running boards,-0.015496345,-0.01042232,dress pant,-0.11062502,-0.07238902,shore,-0.024523187,-0.017409604,reception,0.03179633,0.02039787,septa,0.013672499,0.009798153,entrance,-0.09472944,-0.06680049,dirt road,-0.09282047,-0.058021992,marble,-0.019322433,-0.0127156805,wooden,0.07427504,0.046870276,net,-0.11903069,-0.0760977,rustling,-0.04239077,-0.027435455,balance,0.075853124,0.048807204,chapel,-0.009641163,-0.0061029103,assistive device,0.030938622,0.018169638
2505,agitator,-0.11302355,-0.07847969,covering,-0.11690385,-0.072680324,jackpot,-0.015502129,-0.010426218,prickly,-0.11063917,-0.072398275,culture,-0.024581831,-0.017451229,barbed,0.031763673,0.020376917,curve,0.013616726,0.009758187,cranes,-0.09479748,-0.06684847,judges,-0.09282243,-0.05802321,barn door,-0.019362677,-0.012742159,pie,0.07420187,0.046824094,apse,-0.119048424,-0.07610902,villain,-0.042397432,-0.027439767,sweater,0.07582952,0.04879202,applicator,-0.009664983,-0.006117996,cool,0.030889003,0.018140499
2506,golf cart,-0.1130427,-0.07849298,cane,-0.11693421,-0.072699204,cobwebs,-0.015502904,-0.010426737,drilling equipment,-0.11066167,-0.072413,gas,-0.024604179,-0.017467096,black bars,0.03173593,0.020359129,dimples,0.0135894315,0.009738632,condiment,-0.09483151,-0.06687247,reserve parachute,-0.09283694,-0.058032285,spider habitat,-0.019382162,-0.012754984,candy trays,0.074191496,0.04681754,organism,-0.11916262,-0.07618204,pointer,-0.042480648,-0.027493618,beetle wing,0.07575494,0.04874403,bassinet,-0.009675397,-0.006124585,hiker,0.030849557,0.018117335
2507,corner,-0.11305772,-0.078503415,hose,-0.11693491,-0.07269964,board,-0.015605321,-0.010495616,reels,-0.11069765,-0.072436556,dark coat,-0.024622567,-0.01748015,fringe,0.031678148,0.020322058,range,0.013524398,0.009692021,safe,-0.09486239,-0.06689423,fishing vest,-0.09286036,-0.058046933,notebook,-0.019389087,-0.012759541,snowmobile trailer,0.07417534,0.04680735,harvester,-0.119204916,-0.07620907,tundra,-0.042565674,-0.02754865,fastener,0.075736135,0.048731934,refectory,-0.0097346045,-0.006162065,car manual,0.030821986,0.01810115
2508,graffiti (optional),-0.11307872,-0.07851799,sweat,-0.116984144,-0.072730236,medieval armor,-0.015628517,-0.010511212,secure,-0.11074876,-0.07246999,nesting area,-0.024623904,-0.017481098,conveyance,0.03167069,0.020317275,cast,0.013479582,0.009659907,weapon,-0.094971344,-0.066971086,cosmetic,-0.092885315,-0.058062516,actors,-0.019408721,-0.012772464,mammal,0.07413912,0.046784498,gemstone,-0.11924774,-0.07623646,vessel,-0.042582136,-0.027559303,tentacles,0.07572508,0.04872481,outdoor fixture,-0.009736063,-0.006162984,respiratory device,0.030817127,0.018098291
2509,bandana,-0.11315651,-0.07857201,categories,-0.11717876,-0.07285124,sportsman,-0.015694702,-0.010555734,thwarts,-0.11077012,-0.072483964,paint,-0.024668232,-0.01751257,pan,0.03165672,0.020308308,bedouin,0.013358956,0.009573461,seagulls,-0.09498188,-0.06697851,thresher,-0.09290385,-0.058074113,ridges,-0.019495124,-0.012829321,watering can,0.07405965,0.046734348,hot,-0.11926266,-0.07624599,eucalyptus leaf,-0.04259067,-0.027564831,wasps,0.07569313,0.048704255,nectar,-0.009783789,-0.0061931987,coral,0.030737976,0.018051805
2510,shed,-0.11325011,-0.078637,keypad,-0.11718569,-0.07285555,shoe scraper,-0.015899513,-0.010693476,lumpy,-0.11079237,-0.07249852,pipette,-0.024714047,-0.0175451,kiln,0.03162076,0.020285245,brake fluid,0.013347823,0.009565478,wine stopper,-0.09500818,-0.06699705,foldable,-0.09308388,-0.058186643,greenery,-0.01962049,-0.012911823,constellations,0.07403226,0.04671707,anura,-0.11931655,-0.076280445,ticket booth,-0.042634312,-0.027593073,stocky build,0.07551579,0.04859015,cosmetic,-0.0098617915,-0.0062425733,corvid,0.030599473,0.017970467
