,bullfrog,bullfrog_vals,bullfrog_grad_cosine,albatross,albatross_vals,albatross_grad_cosine,orangutan,orangutan_vals,orangutan_grad_cosine,goose,goose_vals,goose_grad_cosine,vizsla,vizsla_vals,vizsla_grad_cosine,ice cream,ice cream_vals,ice cream_grad_cosine,rule,rule_vals,rule_grad_cosine,capuchin,capuchin_vals,capuchin_grad_cosine,cicada,cicada_vals,cicada_grad_cosine,bucket,bucket_vals,bucket_grad_cosine,cellular telephone,cellular telephone_vals,cellular telephone_grad_cosine,spoonbill,spoonbill_vals,spoonbill_grad_cosine,lawn mower,lawn mower_vals,lawn mower_grad_cosine,drum,drum_vals,drum_grad_cosine,coho,coho_vals,coho_grad_cosine,punching bag,punching bag_vals,punching bag_grad_cosine
3375,knot theory,-0.08216907,-0.0681064,opening,-0.080174536,-0.07182504,water,-0.063554004,-0.053795166,contents,-0.09122141,-0.08170159,slats,-0.033206675,-0.028903376,bollards,-0.04424748,-0.033669855,sturdy,-0.076425396,-0.062117238,chuck,-0.049769074,-0.042675063,avalanche beacon,-0.08896534,-0.068566814,screw,-0.09185277,-0.06512681,highway,-0.0734664,-0.052667134,prayer flag,-0.08655194,-0.07133597,ungulate,-0.096468806,-0.07208637,elytra,-0.1045163,-0.071798876,plant,-0.09204739,-0.06757665,horns,-0.079083785,-0.055319637
3376,cleaner,-0.08231434,-0.068226814,hydration pack,-0.08034273,-0.07197572,paddleboard,-0.06362102,-0.053851902,corner,-0.091360085,-0.08182579,armor mesh,-0.033214595,-0.028910268,public utility,-0.04431016,-0.033717543,navy,-0.076516405,-0.062191203,lifeboats,-0.049833246,-0.042730093,text,-0.08936739,-0.068876676,chestpiece,-0.092164755,-0.065348014,bird bath,-0.073483236,-0.052679203,whiskers,-0.08665037,-0.07141709,egg case,-0.09681802,-0.07234731,cigarette,-0.104826614,-0.07201205,pollen sac,-0.09205618,-0.06758309,resonator bars,-0.07940195,-0.055542193
3377,chemical,-0.08233904,-0.06824729,tuner,-0.08036768,-0.07199808,yellow spots,-0.06365687,-0.05388224,receptacle,-0.09141682,-0.081876606,catapults,-0.03332196,-0.02900372,wool,-0.044750728,-0.0340528,lion,-0.076567486,-0.06223273,wrinkled,-0.049936123,-0.042818308,scratching post,-0.0893755,-0.06888293,rugby field,-0.092284076,-0.06543261,candy sticks,-0.07365073,-0.052799277,cumin,-0.0869477,-0.07166216,pointed spire,-0.09709655,-0.07255544,computer,-0.10483557,-0.07201819,boiler,-0.09216967,-0.06766642,engineering,-0.07946583,-0.055586867
3378,handgun,-0.08238575,-0.06828599,tea,-0.0803787,-0.07200794,pie,-0.063806355,-0.054008774,capers,-0.09149675,-0.081948206,plow blade,-0.033437677,-0.029104443,keychain,-0.04481164,-0.034099147,pods,-0.077159055,-0.06271354,lobster cooker,-0.050150715,-0.043002307,instant camera,-0.08939511,-0.06889805,choir loft,-0.09241307,-0.06552407,calligraphy set,-0.07369473,-0.052830823,sliding door,-0.08728425,-0.07193954,yellow flowers,-0.09718403,-0.07262082,supermarket,-0.10499068,-0.07212476,erosion,-0.092602775,-0.06798438,mechanical,-0.079548225,-0.055644512
3379,mosquito,-0.08245923,-0.06834692,holder,-0.0804499,-0.07207173,purple-tinged buds,-0.063849434,-0.054045238,medicine cabinet,-0.0916016,-0.08204211,shower caddy,-0.033488333,-0.029148534,belfry,-0.044964463,-0.03421543,sunlight,-0.077232905,-0.06277357,mailbox flag,-0.05021993,-0.04306166,rewind/fast-forward,-0.08944736,-0.068938315,market square,-0.09242684,-0.06553383,transportation,-0.07389389,-0.052973602,satellite dish,-0.08730389,-0.071955726,tatami mat,-0.09728351,-0.07269515,ducklings,-0.10506926,-0.07217874,moss,-0.09265649,-0.06802382,intricate,-0.07954892,-0.055645004
3380,paper,-0.08267096,-0.06852239,heater,-0.08047152,-0.0720911,arctic region,-0.06389153,-0.054080874,lichen,-0.091602966,-0.082043335,telescope,-0.033525486,-0.029180875,canopy,-0.04497052,-0.034220047,twisted,-0.077515185,-0.063003,pillows,-0.050220616,-0.043062247,height adjustable,-0.089451656,-0.06894163,cable,-0.09242746,-0.06553428,dragonfly feeder,-0.07402539,-0.05306788,skirt,-0.08733418,-0.0719807,costume,-0.09734237,-0.07273914,sloth,-0.10548334,-0.072463185,golf,-0.09276049,-0.06810017,bike,-0.07958313,-0.05566893
3381,paper clips,-0.08289351,-0.068706855,moist soil,-0.08051928,-0.072133884,brewery,-0.06389619,-0.054084808,cocoon,-0.091675684,-0.08210846,wine decanter,-0.033618312,-0.02926167,meditation space,-0.045116488,-0.034331113,cetacean,-0.07761703,-0.06308577,strong hindquarters,-0.050266795,-0.043101847,pinniped,-0.08947188,-0.0689572,bookstore employee,-0.09251027,-0.06559299,agile,-0.07435651,-0.053305246,alpine environment,-0.08735022,-0.07199391,crowd,-0.09745167,-0.072820805,fountain,-0.10562836,-0.072562814,canola oil,-0.09291293,-0.06821208,wound,-0.07982438,-0.055837695
3382,phone booth,-0.08317524,-0.06894037,notched,-0.08057684,-0.07218546,beach,-0.06417333,-0.0543194,rosette,-0.091859154,-0.08227278,horse-drawn,-0.033736467,-0.02936451,cloth,-0.045122713,-0.03433586,wine,-0.077620655,-0.063088715,lighthouse,-0.050467245,-0.043273725,street furniture,-0.08948931,-0.06897064,usb port,-0.09267158,-0.06570737,machinery,-0.07447867,-0.053392828,boat ramp,-0.0877273,-0.0723047,yellow beak,-0.097455785,-0.07282389,zoo,-0.10576594,-0.072657324,wasp,-0.09297805,-0.068259895,crocodile,-0.07991572,-0.05590158
3383,bacon,-0.083213076,-0.06897174,canister,-0.08063439,-0.072237015,fluid,-0.06422263,-0.054361127,dolmen,-0.09212681,-0.08251251,cockpit,-0.033752643,-0.02937859,quiet atmosphere,-0.0453133,-0.034480885,sweater,-0.07785006,-0.06327518,chelicerae,-0.050559267,-0.04335262,keystone,-0.089495204,-0.06897519,stegosaurus,-0.09271065,-0.065735064,engine component,-0.07456792,-0.053456806,billiard cue,-0.087836854,-0.07239498,coral polyps,-0.09749177,-0.07285077,retail,-0.10576697,-0.072658025,bird,-0.09334622,-0.068530194,hand tool,-0.07992397,-0.055907354
3384,drummer,-0.08323491,-0.06898983,underside,-0.08079061,-0.07237697,boat,-0.06443442,-0.054540396,perforated,-0.09217417,-0.08255492,buddhist shrine,-0.033763386,-0.029387942,wiper blades,-0.045896433,-0.03492461,strong jaw,-0.07795495,-0.06336043,waste,-0.05061079,-0.0433968,hymnal,-0.08950885,-0.06898571,remote,-0.09295736,-0.06590999,skis,-0.074607596,-0.053485245,space blanket,-0.08795595,-0.07249315,dimples,-0.09753899,-0.072886065,marsh,-0.10581513,-0.07269111,light bulb,-0.09363422,-0.06874161,grid,-0.08019385,-0.056096137
3385,home decor,-0.08329317,-0.06903812,waterproof,-0.080871284,-0.072449245,calyx,-0.06451639,-0.054609783,araneae,-0.09229244,-0.08266087,other gondolas,-0.03417123,-0.02974293,woven,-0.046065006,-0.035052888,camouflage,-0.07815868,-0.06352602,fire station,-0.050853383,-0.043604817,ink,-0.08952847,-0.06900084,switchyard,-0.09296119,-0.065912716,beer,-0.074664116,-0.05352577,wattle,-0.088091165,-0.0726046,long dress,-0.097551465,-0.072895385,reference section,-0.10585576,-0.07271904,landscape,-0.094077855,-0.069067314,indonesian islands,-0.080215864,-0.056111537
3386,pitchfork,-0.08331064,-0.06905259,tropical plants,-0.08101201,-0.0725753,sprayer,-0.06452113,-0.054613795,short,-0.0923627,-0.08272378,lighthouse,-0.03427679,-0.02983481,warehouse,-0.046354827,-0.03527342,coffee,-0.07838288,-0.063708246,four corners,-0.051121205,-0.043834463,dog bed,-0.089804865,-0.069213845,vertebrate,-0.09335019,-0.06618853,temple,-0.07510017,-0.05383837,casino,-0.08814651,-0.07265021,long toes,-0.0976042,-0.072934784,blue,-0.1061556,-0.072925,magnet,-0.094079465,-0.0690685,knitting needles,-0.080624975,-0.056397714
3387,chair,-0.083373785,-0.06910493,chariot,-0.081026144,-0.07258797,candy corn,-0.06459595,-0.054677118,disaster,-0.092452824,-0.0828045,belfry,-0.034368914,-0.029914998,coat,-0.046605885,-0.035464466,pod,-0.07841864,-0.06373732,landmark,-0.051189773,-0.043893263,canvas,-0.09014564,-0.069476485,flat edges,-0.09337891,-0.06620889,mosquito,-0.07523711,-0.05393654,fringe,-0.08832583,-0.072798006,lattice,-0.097660765,-0.07297706,math book,-0.10622763,-0.07297448,mailbox key,-0.09415552,-0.06912433,woodworking tool,-0.081643134,-0.05710992
3388,hairy,-0.08347279,-0.069187,bustle,-0.081119366,-0.07267147,decanter,-0.064650536,-0.054723334,bug,-0.09258377,-0.08292178,mosque,-0.03451191,-0.030039458,dust,-0.046678584,-0.03551979,fire station,-0.07850497,-0.06380747,load,-0.051302023,-0.043989506,markings,-0.090166524,-0.06949258,mosque,-0.09360713,-0.066370696,sheet music,-0.07543721,-0.054079987,walkman,-0.08833042,-0.0728018,scratching post,-0.0976892,-0.07299831,buffalo,-0.1062752,-0.07300717,keyhole,-0.09425128,-0.06919464,dimples,-0.08166524,-0.05712539
3389,dna strand,-0.08355114,-0.06925194,meter,-0.081181966,-0.07272755,road sign,-0.06508082,-0.055087548,altar rail,-0.09275961,-0.08307926,forklift operator,-0.034632128,-0.030144107,cargo area,-0.046839774,-0.035642445,dark fur,-0.07854527,-0.06384024,cannon,-0.051350765,-0.044031303,mammal,-0.090280205,-0.06958019,scraper,-0.093680486,-0.066422716,outdoor fixture,-0.07546277,-0.05409831,chipmunk,-0.088513054,-0.072952315,iceberg,-0.09779465,-0.07307711,dunes,-0.10631688,-0.07303579,razors,-0.0943476,-0.06926535,fields,-0.081779614,-0.057205394
3390,pews,-0.083604276,-0.06929598,fronds,-0.08130095,-0.07283415,mudflats,-0.06526955,-0.0552473,headband,-0.09283082,-0.08314305,curve,-0.034781788,-0.030274361,attire,-0.046926167,-0.03570819,coastal area,-0.07857467,-0.063864134,arched roof,-0.051429663,-0.044098966,courtyard,-0.09040207,-0.06967411,ganoid scales,-0.09397476,-0.06663137,lectern,-0.07546337,-0.05409874,sliding,-0.08851862,-0.072956905,yarn,-0.09796121,-0.07320157,ticket booth,-0.10633716,-0.07304974,gas pump,-0.09435974,-0.06927426,spiral,-0.08189432,-0.057285625
3391,stand mixer,-0.08367534,-0.06935488,long hood,-0.08130172,-0.072834834,military parade,-0.0653047,-0.055277042,bra,-0.0929362,-0.08323744,gray fur,-0.03483027,-0.030316561,hoop,-0.04698795,-0.035755195,green leaves,-0.078596786,-0.063882105,hexapod,-0.051508565,-0.04416661,hydraulic fluid,-0.090489514,-0.06974152,fingerboard,-0.0942667,-0.066838354,lamp base,-0.075658605,-0.0542387,pencil,-0.08894731,-0.07331023,padding,-0.0979892,-0.07322248,flat edges,-0.1064488,-0.073126435,muzzle,-0.094440766,-0.06933374,wrinkled face,-0.08217655,-0.057483055
3392,feathered,-0.08375483,-0.06942077,bumper,-0.081372336,-0.0728981,wine stopper,-0.0657986,-0.055695105,roots,-0.09298825,-0.083284065,keychain,-0.03483805,-0.03032334,dormitory,-0.04707156,-0.035818823,tannins,-0.07868498,-0.06395379,detergent dispenser,-0.05152701,-0.044182427,tiles,-0.09106218,-0.07018289,camel,-0.09427504,-0.06684427,town hall,-0.07574129,-0.054297984,playground,-0.08906591,-0.07340798,vertebrate,-0.098255165,-0.073421225,ducks,-0.10649074,-0.07315524,armor ring,-0.09456303,-0.069423504,danaus,-0.082247965,-0.057533
3393,nave,-0.08380994,-0.06946645,yellow belly,-0.08140932,-0.07293123,pistil,-0.06587018,-0.055755697,iron,-0.09318659,-0.083461694,medieval armor,-0.0348727,-0.030353498,pressure,-0.047192402,-0.03591077,seat,-0.078712046,-0.06397578,vending machine,-0.051572353,-0.04422131,mihrab,-0.09108777,-0.070202604,savanna animal,-0.09433968,-0.066890106,siphonal canal,-0.076134555,-0.054579906,strongroom,-0.089492336,-0.07375945,barrier,-0.09860022,-0.073679075,extinct animal,-0.10705889,-0.07354553,dunes,-0.09459497,-0.06944695,soccer jersey,-0.082479276,-0.05769481
3394,animal feed,-0.08382053,-0.06947523,dragonfly nymph,-0.08144422,-0.07296249,runway,-0.065961376,-0.05583289,beekeeper,-0.09321767,-0.08348953,shower rod,-0.03496466,-0.030433541,pencil,-0.04733049,-0.03601585,comfortable,-0.07881501,-0.06405948,truck bed,-0.05177577,-0.044395734,garment,-0.091406815,-0.07044849,rudder,-0.09434408,-0.06689323,yard,-0.07641561,-0.054781392,ventilation grille,-0.08959385,-0.07384311,headband,-0.09913795,-0.07408088,mandibles,-0.1070709,-0.073553786,gardening glove,-0.09462485,-0.06946889,pitchfork,-0.08260761,-0.05778458
3395,dryer,-0.084072806,-0.06968433,outdoor fixture,-0.08155295,-0.07305992,sea,-0.06596149,-0.055832982,scale,-0.09323938,-0.08350898,blade,-0.035157077,-0.030601028,outerwear,-0.047366552,-0.03604329,white head,-0.07887934,-0.064111754,arthropod,-0.05178512,-0.044403743,graffiti (optional),-0.091425456,-0.07046285,drawbridge,-0.09436093,-0.06690518,transept,-0.07652117,-0.054857068,valley,-0.08976135,-0.07398115,closet,-0.09913847,-0.07408126,screen protector,-0.10718678,-0.073633395,pendant,-0.09471056,-0.069531806,peaks,-0.0826436,-0.05780975
3396,gas cylinder,-0.08407697,-0.06968777,aphids,-0.08156242,-0.073068395,chelicerae,-0.06603997,-0.05589941,reel,-0.09340513,-0.08365742,thick,-0.03553725,-0.030931927,fire suit,-0.04756812,-0.03619667,winter,-0.079013705,-0.06422098,folded,-0.051844023,-0.04445426,boosters,-0.09160676,-0.07060259,coelomate,-0.09437473,-0.06691496,spinnerets,-0.07659465,-0.05490974,ventilation,-0.08978838,-0.074003436,netting,-0.09917548,-0.074108936,accounting,-0.10750813,-0.07385415,battery,-0.0948783,-0.06965496,brake piston,-0.08265799,-0.05781982
3397,pink,-0.08427072,-0.06984837,chocolate chips,-0.08156533,-0.07307099,sheep,-0.06646795,-0.05626167,honeycomb,-0.09356071,-0.08379677,front loader,-0.035563644,-0.030954901,western wear,-0.047699373,-0.036296543,brake system,-0.079078116,-0.06427333,bakery,-0.05206092,-0.044640236,brake system,-0.09167551,-0.07065558,highway,-0.09443687,-0.06695902,six legs,-0.07662137,-0.05492889,veil,-0.08982919,-0.07403709,branches,-0.099256575,-0.07416953,keypad,-0.10797195,-0.07417278,woman,-0.095469415,-0.07008894,stitching,-0.082726456,-0.057867717
3398,knot,-0.08450326,-0.07004111,petals,-0.081630215,-0.07312913,coastal defense,-0.06657393,-0.056351382,inscription,-0.09357868,-0.08381286,blue jay,-0.035600275,-0.030986786,gun case,-0.047774643,-0.036353827,wide shoulders,-0.07924421,-0.064408325,skirting,-0.05219009,-0.044751,hemline,-0.09173692,-0.07070291,razor,-0.094463035,-0.066977575,chapel,-0.076644704,-0.05494562,thresher,-0.08989973,-0.07409522,yellow light,-0.09935258,-0.07424127,clinic,-0.10808042,-0.074247286,nipple shield,-0.09572116,-0.07027375,pegs,-0.0828636,-0.057963632
3399,salt spreader,-0.08482054,-0.070304096,flower,-0.08165677,-0.073152915,wine decanter,-0.066681325,-0.05644228,socket,-0.093651794,-0.083878346,pier,-0.035623573,-0.031007059,reading area,-0.04783761,-0.03640174,bracket fungus,-0.079325244,-0.06447418,throne room,-0.05219318,-0.04475365,nail gun,-0.09194604,-0.070864074,reptile,-0.094523825,-0.06702067,water,-0.076758996,-0.055027563,motherboard,-0.09016536,-0.07431415,warmth,-0.10034121,-0.07498002,window,-0.108133815,-0.074283965,horn,-0.09573378,-0.07028301,pie,-0.08292662,-0.05800774
3400,flight attendant,-0.08484807,-0.07032691,residence,-0.08176589,-0.073250666,swatter,-0.066698365,-0.05645672,measurement,-0.09372256,-0.08394173,racing flag,-0.03565202,-0.031031823,loading dock,-0.04784014,-0.036403656,natural wonder,-0.079350874,-0.06449502,butcher shop,-0.05226715,-0.044817075,snake habitat,-0.09197094,-0.070883274,station,-0.0945826,-0.06706234,prayer space,-0.07687103,-0.055107877,reflective stripes,-0.09016594,-0.074314624,stars,-0.100500256,-0.07509886,boat storage,-0.1086294,-0.07462442,hood,-0.09582266,-0.07034827,hunting gear,-0.08298561,-0.058048993
3401,ribbon,-0.084914654,-0.070382096,cote,-0.08182761,-0.073305964,yellow belly,-0.06673412,-0.056486968,tobacco,-0.09380976,-0.084019825,iv drip,-0.035662528,-0.031040968,farm building,-0.047845855,-0.036408015,generator,-0.07943013,-0.064559445,wingtip,-0.05235069,-0.044888698,prayer rug,-0.09212568,-0.07100253,long beak,-0.09476491,-0.06719161,pasta,-0.076962635,-0.05517354,narthex,-0.0902216,-0.0743605,prayer rug,-0.1005674,-0.075149044,screen resolution,-0.10863706,-0.07462968,bolts,-0.095822714,-0.07034831,crust,-0.08308433,-0.058118045
3402,polar researcher,-0.08491872,-0.07038547,spider hygrometer,-0.082147166,-0.07359223,chopped cilantro,-0.067142956,-0.05683303,medium-sized,-0.094823554,-0.08492783,sedimentary layer,-0.035760086,-0.03112589,spare tire,-0.04786063,-0.036419258,red breast,-0.0794927,-0.064610295,castle,-0.052449487,-0.044973414,hibernaculum,-0.09227882,-0.07112057,flipper,-0.09479266,-0.067211285,wine decanter,-0.077026755,-0.055219516,headlight,-0.09083645,-0.07486727,reticule,-0.10193016,-0.07616736,abutments,-0.108825594,-0.07475919,garden,-0.09597658,-0.07046127,sea life,-0.083126105,-0.058147267
3403,sound effect,-0.08505347,-0.070497155,yellow flowers,-0.0823944,-0.07381374,chinese cuisine,-0.0671778,-0.056862533,heating,-0.09483963,-0.08494222,dish rack,-0.03603627,-0.03136628,storage,-0.047906667,-0.03645429,branches,-0.07949638,-0.06461328,neuropteran,-0.052711215,-0.045197845,treadmill,-0.09240614,-0.07121868,mattress,-0.09501509,-0.06736901,test equipment,-0.0770632,-0.055245638,tower,-0.09099531,-0.07499819,hemline,-0.10218161,-0.07635526,phone,-0.10894095,-0.074838445,sky,-0.09651481,-0.07085641,savory dish,-0.08319703,-0.05819688
3404,planes,-0.08516219,-0.07058728,elytral spines,-0.08251566,-0.07392235,shell-less,-0.06720915,-0.05688906,hoop,-0.09484703,-0.08494885,black nose,-0.036099833,-0.03142161,prairie,-0.04815487,-0.036643155,tiger reserve,-0.07949806,-0.06461465,logarithmic,-0.052741557,-0.045223854,altar rail,-0.0927317,-0.0714696,dragonfly larva,-0.09506365,-0.06740343,bridge,-0.07741627,-0.055498753,magma,-0.09099758,-0.07500005,crinoline,-0.102685004,-0.07673143,hospital,-0.10895821,-0.0748503,mechanical,-0.097114794,-0.071296886,snow-covered,-0.083641686,-0.05850792
3405,dustpan,-0.085189,-0.070609495,botanical structure,-0.08263855,-0.07403244,fountain,-0.067225814,-0.05690317,rod,-0.094866365,-0.08496617,spiky,-0.03634563,-0.031635545,cattails,-0.048307337,-0.03675917,savannah,-0.079551384,-0.06465799,periscope,-0.052990824,-0.04543759,weasel-like,-0.092741124,-0.07147685,winged,-0.09520606,-0.067504406,farm building,-0.07744671,-0.055520575,flashing,-0.09101868,-0.07501744,ganoid scales,-0.10305894,-0.07701085,laundry,-0.10902545,-0.074896485,airplane,-0.09722665,-0.071379006,golf scorecard,-0.08382645,-0.05863717
3406,hangers,-0.08524935,-0.07065952,big ears,-0.08264472,-0.07403797,boat storage,-0.06750913,-0.05714298,mantel,-0.09522471,-0.0852871,computer tower,-0.03639102,-0.031675052,bed rack,-0.04871331,-0.0370681,wings,-0.07966297,-0.06474868,snorkelers,-0.05302559,-0.045467403,member,-0.09276463,-0.07149498,lepidoptera,-0.09522918,-0.06752079,wading bird,-0.07745734,-0.05552819,herder,-0.09102782,-0.075024985,crevice,-0.10319287,-0.07711094,wiper fluid,-0.109559104,-0.0752631,burglar,-0.09729272,-0.07142751,cleat,-0.08429848,-0.058967344
3407,avalanche beacon,-0.08525429,-0.07066361,bow,-0.0828953,-0.074262455,flour mill,-0.06760605,-0.057225026,ramp,-0.09523314,-0.085294664,curved shape,-0.03654036,-0.031805046,exhaust,-0.048867647,-0.037185542,dome,-0.07970376,-0.064781845,marshmallows,-0.053062323,-0.0454989,park,-0.092834964,-0.071549185,rangeland,-0.09529156,-0.06756502,diaper pail,-0.07746329,-0.055532463,prayer rug,-0.0910691,-0.07505901,shelter,-0.1032594,-0.07716064,skunk spray,-0.1097086,-0.07536578,mountain,-0.097544536,-0.07161237,cartilaginous fish,-0.084617905,-0.059190795
3408,sugar,-0.085547276,-0.070906445,queen bee,-0.08300191,-0.07435797,rugby field,-0.06761409,-0.05723183,lobster cooker,-0.09529309,-0.08534835,outdoor fixture,-0.036881126,-0.032101646,spotter,-0.049185537,-0.03742744,city,-0.07973848,-0.06481005,kiln,-0.053104628,-0.045535173,confetti,-0.09284935,-0.07156026,velcro,-0.09549661,-0.06771041,village,-0.078080595,-0.055975005,fitted,-0.09107878,-0.07506699,envelope,-0.1032971,-0.07718881,siding,-0.109730124,-0.07538058,cordless drill,-0.09754519,-0.07161287,wheel,-0.084686466,-0.059238747
3409,fork,-0.0856233,-0.07096947,arachnid,-0.08328898,-0.07461515,herding dog,-0.06763771,-0.057251826,heating element,-0.09544785,-0.08548698,enclosure,-0.037033007,-0.03223385,wrist strap,-0.04920619,-0.037443154,outback,-0.07977806,-0.064842224,petticoat,-0.053213872,-0.045628846,monkey,-0.093288615,-0.071898825,nesting area,-0.095628485,-0.067803904,planes,-0.07847847,-0.056260236,savanna,-0.09114805,-0.07512408,feather,-0.10338015,-0.077250876,floppy,-0.10982174,-0.07544351,beach volleyball,-0.09761938,-0.07166733,white background,-0.08510713,-0.05953301
3410,hair dryer,-0.085876,-0.07117891,crinoline,-0.08349587,-0.074800484,china vases,-0.067862496,-0.057442084,lobster pound,-0.09549841,-0.08553225,drill bit,-0.03715362,-0.032338828,sound system,-0.04927268,-0.037493747,one-wheeler,-0.07983984,-0.06489243,contoured shape,-0.053557612,-0.045923594,long sleeves,-0.09331622,-0.0719201,coral,-0.09567602,-0.06783762,transport,-0.07859362,-0.056342777,terrycloth,-0.09122633,-0.0751886,bedouin,-0.103481606,-0.07732668,snow,-0.11007544,-0.07561779,dirt road,-0.0978095,-0.0718069,grates,-0.08521557,-0.05960886
3411,emergency exit,-0.08595027,-0.07124047,downspout,-0.083835565,-0.07510482,prong,-0.06791581,-0.057487216,restroom,-0.09559533,-0.085619055,barber pole,-0.037195936,-0.03237566,wooden posts,-0.049414754,-0.03760186,coffee machine,-0.07988293,-0.06492746,foghorn,-0.053621765,-0.045978602,overhang,-0.093510404,-0.07206975,dive computer,-0.0958931,-0.06799154,swimwear,-0.07882617,-0.056509487,green leaves,-0.0912382,-0.07519838,rocky shore,-0.103837684,-0.07759275,phone book,-0.110092565,-0.07562956,bus,-0.09780963,-0.07180701,quills,-0.08575733,-0.05998782
